Transaction_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Departure_Station,Arrival_Destination,Date_of_Journey,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay,Refund_Request,Log_Price,Reason_Group,Delay_Duration,Delay_Duration_Minutes,Delay_Category,Hour,DayOfWeek,Route
8ae725b5-6e8b-4fd6-a0b2,2024-03-20,2:30:12.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-03-21,1:00:00.000,2:50:00.000,2:50:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,1,5,London Kings Cross to York
40765c6e-bdf1-44b6-9b20,2024-02-09,17:25:18.000,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-20,15:45:00.000,17:05:00.000,17:05:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,15,3,London Euston to Birmingham New Street
2195ce14-f507-47d5-99b7,2024-03-06,4:47:39.000,Online,Debit Card,Senior,Standard,Anytime,17,London Paddington,Reading,2024-03-06,6:15:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,2.8332133441,None,,,No Delay,6,4,London Paddington to Reading
01c3752a-3478-494a-b2cc,2024-03-25,9:11:28.000,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-03-26,7:30:00.000,8:05:00.000,8:05:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,7,3,Liverpool Lime Street to Crewe
01df916f-4291-41ec-a37d,2023-12-31,1:43:09.000,Station,Credit Card,None,Standard,Advance,37,London Euston,York,2024-01-01,0:00:00.000,1:50:00.000,2:07:00.000,Delayed,Signal Failure,No,3.6109179126,Infrastructure,1020,17,Moderate,0,2,London Euston to York
28fce01a-f10f-4132-8bca,2024-02-16,17:07:19.000,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-02-17,15:30:00.000,16:30:00.000,16:30:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,15,7,London Paddington to Reading
a647f9a7-6457-411a-a613,2024-03-23,17:15:53.000,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-23,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,18,7,Manchester Piccadilly to Liverpool Lime Street
4151b7f9-2a92-431d-a7be,2024-03-31,9:02:23.000,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-04-01,7:30:00.000,8:05:00.000,8:05:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,7,2,Liverpool Lime Street to Crewe
6e4a068d-9815-4f52-ba27,2024-02-19,15:12:29.000,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,13:30:00.000,14:00:00.000,14:00:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,13,1,Manchester Piccadilly to Liverpool Lime Street
edb6cb20-2b4a-4543-abdd,2024-04-15,7:21:02.000,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-04-15,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,2,London Paddington to Oxford
6a7a32e7-e8f1-4be2-9d97,2024-01-11,20:05:51.000,Station,Credit Card,Adult,First Class,Off-Peak,10,Liverpool Lime Street,Manchester Piccadilly,2024-01-11,21:30:00.000,22:00:00.000,22:00:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,21,5,Liverpool Lime Street to Manchester Piccadilly
e6ff4ab5-d7f7-426d-bc4b,2024-02-06,11:39:44.000,Station,Contactless,None,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,2024-02-07,10:00:00.000,10:30:00.000,10:30:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,10,4,Liverpool Lime Street to Manchester Piccadilly
bc6743a5-366b-48c2-b582,2024-03-25,20:22:16.000,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-26,18:45:00.000,20:05:00.000,,Cancelled,Signal Failure,Ye,2.0794415417,Infrastructure,,,Cancelled,18,3,London St Pancras to Birmingham New Street
8858d583-5a3e-4bc0-9ccd,2024-02-02,1:27:37.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-27,23:45:00.000,0:45:00.000,0:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,23,3,London Paddington to Reading
60c78a7c-6dbe-44ce-a35f,2024-02-10,8:17:23.000,Online,Credit Card,None,First Class,Advance,27,London Paddington,Reading,2024-02-11,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,3.295836866,None,,,No Delay,7,1,London Paddington to Reading
23cf801a-9779-44d7-9fcc,2024-01-26,2:13:58.000,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-01,0:30:00.000,1:00:00.000,1:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,0,5,Liverpool Lime Street to Manchester Piccadilly
840765a5-886e-4809-9c6e,2024-04-25,22:48:05.000,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-04-26,0:15:00.000,1:35:00.000,1:35:00.000,On Time,No Delay,No,2.7080502011,None,,,No Delay,0,6,Birmingham New Street to London St Pancras
8f088773-ba6f-4a3b-8cb6,2024-02-01,0:30:53.000,Online,Contactless,Disabled,Standard,Advance,24,London Kings Cross,Edinburgh Waverley,2024-02-23,16:00:00.000,20:20:00.000,20:20:00.000,On Time,No Delay,No,3.1780538303,None,,,No Delay,16,6,London Kings Cross to Edinburgh Waverley
2578b6d9-3ecf-431f-97f3,2024-02-08,1:21:42.000,Station,Contactless,None,Standard,Advance,21,Birmingham New Street,London Euston,2024-02-28,23:45:00.000,1:05:00.000,1:05:00.000,On Time,No Delay,No,3.0445224377,None,,,No Delay,23,4,Birmingham New Street to London Euston
fd7e609d-bef9-4954-b772,2024-03-06,5:03:27.000,Station,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-03-06,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,6,4,London St Pancras to Birmingham New Street
f14a85a6-8c2c-47dd-b6dd,2024-04-16,6:31:23.000,Station,Credit Card,None,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-16,8:00:00.000,10:15:00.000,,Cancelled,Staffing,No,5.0172798368,Operational,,,Cancelled,8,3,Liverpool Lime Street to London Euston
484a45c8-7ed8-4bb8-81d4,2024-04-08,17:16:26.000,Online,Credit Card,None,First Class,Anytime,8,Birmingham New Street,Coventry,2024-04-08,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,18,2,Birmingham New Street to Coventry
7ed54c45-9385-43c7-a8bf,2024-04-26,14:12:04.000,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,2024-04-26,15:30:00.000,16:30:00.000,16:30:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,15,6,London Paddington to Reading
7ca33d31-3e8c-4ade-a57c,2024-04-27,9:33:12.000,Station,Contactless,Adult,Standard,Off-Peak,24,York,Edinburgh,2024-04-27,11:00:00.000,13:30:00.000,13:30:00.000,On Time,No Delay,No,3.1780538303,None,,,No Delay,11,7,York to Edinburgh
66427e72-3d4d-4608-9297,2024-03-13,9:32:22.000,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-14,8:00:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,8,5,London St Pancras to Birmingham New Street
981317a8-d066-4069-bcf9,2024-04-07,7:46:11.000,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-04-08,6:15:00.000,8:05:00.000,8:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,6,2,London Kings Cross to York
ba526da8-ec7f-49af-800a,2024-01-31,14:58:48.000,Online,Contactless,Adult,Standard,Anytime,31,London St Pancras,Leicester,2024-01-31,16:15:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,3.4339872045,None,,,No Delay,16,4,London St Pancras to Leicester
fa0ec522-5209-4cf0-882b,2024-01-22,9:01:47.000,Online,Credit Card,None,Standard,Advance,34,York,Peterborough,2024-02-04,7:30:00.000,8:40:00.000,8:40:00.000,On Time,No Delay,No,3.5263605246,None,,,No Delay,7,1,York to Peterborough
73ad183e-3e13-4c2c-9b4b,2024-01-10,12:17:26.000,Online,Credit Card,None,Standard,Off-Peak,128,Manchester Piccadilly,London Paddington,2024-01-10,13:45:00.000,16:00:00.000,16:00:00.000,On Time,No Delay,No,4.8520302639,None,,,No Delay,13,4,Manchester Piccadilly to London Paddington
84e8fb41-4db2-4ad4-ab5f,2024-04-30,12:55:48.000,Online,Contactless,Adult,First Class,Off-Peak,10,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,14:15:00.000,14:45:00.000,14:45:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,14,3,Manchester Piccadilly to Liverpool Lime Street
0680fe4b-bad8-4a3d-8507,2024-02-04,19:25:23.000,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-24,18:45:00.000,19:15:00.000,,Cancelled,Traffic,No,0.6931471806,Operational,,,Cancelled,18,7,Manchester Piccadilly to Liverpool Lime Street
b6de213f-b99b-48c2-bf6f,2024-03-29,16:23:37.000,Station,Debit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-03-29,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,17,6,London St Pancras to Birmingham New Street
9b9e95db-1d96-4186-8b32,2024-04-14,6:39:25.000,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-15,5:00:00.000,6:20:00.000,6:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,5,2,London St Pancras to Birmingham New Street
b8478643-7eaa-44a4-a3be,2024-03-12,12:01:30.000,Station,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-03-13,10:30:00.000,11:00:00.000,11:00:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,10,4,Liverpool Lime Street to Manchester Piccadilly
9c00bc72-46d4-4421-8107,2024-04-15,15:25:17.000,Online,Credit Card,None,Standard,Advance,86,Manchester Piccadilly,London Paddington,2024-04-16,13:45:00.000,16:00:00.000,16:00:00.000,On Time,No Delay,No,4.4543472963,None,,,No Delay,13,3,Manchester Piccadilly to London Paddington
b40ff22c-0fcd-4996-9f00,2024-04-05,1:38:41.000,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-06,0:00:00.000,0:30:00.000,0:30:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,0,7,Liverpool Lime Street to Manchester Piccadilly
94863d50-2114-44c3-aa60,2024-03-10,18:58:06.000,Online,Contactless,Disabled,Standard,Advance,13,Birmingham New Street,London Paddington,2024-03-11,17:15:00.000,18:45:00.000,18:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,17,2,Birmingham New Street to London Paddington
4be2f6da-1036-44e2-8ae4,2024-01-23,7:33:58.000,Online,Debit Card,Senior,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-01-23,9:00:00.000,10:20:00.000,10:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,9,3,London St Pancras to Birmingham New Street
09ec498e-f883-4b1d-8613,2024-01-02,20:20:41.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,18:45:00.000,19:15:00.000,,Cancelled,Staff Shortage,No,1.0986122887,Operational,,,Cancelled,18,4,Manchester Piccadilly to Liverpool Lime Street
c7a40dcf-f5e1-45f8-a12d,2024-02-09,1:46:48.000,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-02-24,0:15:00.000,1:35:00.000,1:35:00.000,On Time,No Delay,No,2.7080502011,None,,,No Delay,0,7,Birmingham New Street to London St Pancras
62bf6272-6910-4b57-9d35,2024-03-16,18:56:04.000,Station,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-03-16,20:15:00.000,20:45:00.000,20:45:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,20,7,Liverpool Lime Street to Manchester Piccadilly
1cb64125-66a8-406d-8486,2024-03-23,2:43:43.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-24,1:00:00.000,1:30:00.000,,Cancelled,Weather,No,1.0986122887,Weather,,,Cancelled,1,1,Liverpool Lime Street to Manchester Piccadilly
e9dcdaae-f0e0-47a7-bdd3,2024-02-25,9:22:21.000,Online,Credit Card,None,Standard,Advance,22,Birmingham New Street,London St Pancras,2024-02-26,7:45:00.000,9:05:00.000,9:05:00.000,On Time,No Delay,No,3.0910424534,None,,,No Delay,7,2,Birmingham New Street to London St Pancras
1a7b10bd-c01c-444b-b7f7,2024-03-13,16:26:38.000,Station,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-13,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,17,4,London Euston to Birmingham New Street
eb61373f-2265-4de9-b89f,2024-03-14,6:19:33.000,Online,Contactless,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-14,7:45:00.000,9:05:00.000,9:05:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,7,5,London Euston to Birmingham New Street
604b1142-0a1c-4ac6-89cc,2024-03-21,8:16:14.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-03-22,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,6,London Paddington to Oxford
77e9320c-e192-4802-b3e9,2024-04-06,3:43:35.000,Online,Contactless,Adult,Standard,Off-Peak,65,London Kings Cross,Liverpool Lime Street,2024-04-06,5:00:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,4.1743872699,None,,,No Delay,5,7,London Kings Cross to Liverpool Lime Street
45841b75-3d6b-4cad-bad6,2024-02-13,8:12:20.000,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-02-27,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.7080502011,None,,,No Delay,6,3,Birmingham New Street to London St Pancras
f12eb378-4e6f-46c2-b247,2024-02-13,17:37:40.000,Station,Credit Card,Adult,First Class,Advance,35,London Euston,Birmingham New Street,2024-02-20,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,16,3,London Euston to Birmingham New Street
a4256572-de7a-4150-ba22,2024-03-17,7:42:01.000,Online,Credit Card,Senior,First Class,Off-Peak,59,Birmingham New Street,London St Pancras,2024-03-17,9:00:00.000,10:20:00.000,10:20:00.000,On Time,No Delay,No,4.0775374439,None,,,No Delay,9,1,Birmingham New Street to London St Pancras
5a7b8f01-174d-4a36-af54,2024-04-09,15:31:23.000,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-04-10,14:00:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,14,4,London Paddington to Reading
2be308d9-c2e5-40e9-912f,2024-02-04,23:56:50.000,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-02-19,22:15:00.000,0:05:00.000,0:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,22,2,London Kings Cross to York
d97924c6-f143-4fef-b9c4,2024-01-03,17:20:44.000,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-03,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,18,4,London St Pancras to Birmingham New Street
8a3b3b71-bb15-4095-98f0,2024-03-09,3:13:29.000,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-09,4:30:00.000,5:50:00.000,5:50:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,4,7,London St Pancras to Birmingham New Street
6da6a7f5-427f-4ef7-816e,2024-04-14,20:59:03.000,Station,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-14,22:15:00.000,23:35:00.000,23:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,22,1,London Euston to Birmingham New Street
ca8733f7-6d79-4f7f-a1b0,2024-02-05,17:35:22.000,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-12,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,16,2,London Euston to Birmingham New Street
4c9fa6ce-dafb-4dcd-8309,2024-03-19,6:35:55.000,Online,Credit Card,Disabled,Standard,Anytime,95,London Euston,Manchester Piccadilly,2024-03-19,8:00:00.000,9:50:00.000,9:50:00.000,On Time,No Delay,No,4.5538768916,None,,,No Delay,8,3,London Euston to Manchester Piccadilly
32dca6a3-3382-4873-ba1b,2024-02-03,8:10:49.000,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-02-23,6:30:00.000,7:00:00.000,7:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,6,6,York to Doncaster
de27d4e0-f76c-4466-9842,2024-02-04,23:14:37.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-14,21:30:00.000,23:20:00.000,23:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,21,4,London Kings Cross to York
e2df4fbf-169a-4b18-8af7,2024-01-20,6:39:23.000,Online,Debit Card,None,Standard,Off-Peak,107,London Euston,Manchester Piccadilly,2024-01-20,8:00:00.000,9:50:00.000,9:50:00.000,On Time,No Delay,No,4.6728288345,None,,,No Delay,8,7,London Euston to Manchester Piccadilly
bd8b7738-b195-4115-8bcd,2024-02-17,23:45:40.000,Station,Credit Card,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-02-28,22:15:00.000,0:05:00.000,0:05:00.000,On Time,No Delay,No,3.8712010109,None,,,No Delay,22,4,London Euston to Manchester Piccadilly
f0ee5be3-1907-4ef9-94f7,2024-03-07,17:35:48.000,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-08,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,16,6,London Euston to Birmingham New Street
92c39397-c817-4c1b-bc0b,2024-03-31,20:00:03.000,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-31,21:30:00.000,22:00:00.000,22:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,21,1,Liverpool Lime Street to Manchester Piccadilly
e1810caf-31de-421c-b3f1,2024-04-20,10:19:56.000,Online,Contactless,None,First Class,Off-Peak,80,London St Pancras,Birmingham New Street,2024-04-20,11:45:00.000,13:05:00.000,13:05:00.000,On Time,No Delay,No,4.3820266347,None,,,No Delay,11,7,London St Pancras to Birmingham New Street
09b33ab2-2d84-45b6-b47a,2024-04-15,5:01:26.000,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-04-15,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,3.36729583,None,,,No Delay,6,2,Birmingham New Street to London St Pancras
b056d662-50b2-4f75-a04f,2024-04-28,13:29:52.000,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-04-28,14:45:00.000,15:15:00.000,15:15:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,14,1,Liverpool Lime Street to Manchester Piccadilly
72107200-2f5b-4df8-97ca,2024-02-06,1:45:14.000,Station,Credit Card,None,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,2024-02-07,0:15:00.000,0:45:00.000,0:45:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,0,4,Liverpool Lime Street to Manchester Piccadilly
c2a5bc53-2684-4aff-87d3,2024-02-11,9:54:27.000,Online,Contactless,None,Standard,Advance,10,Manchester Piccadilly,Leeds,2024-02-12,8:15:00.000,9:00:00.000,9:00:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,8,2,Manchester Piccadilly to Leeds
142b64d2-3927-4138-8e41,2024-01-06,13:02:38.000,Station,Credit Card,Disabled,Standard,Off-Peak,35,London Kings Cross,York,2024-01-06,14:30:00.000,16:20:00.000,16:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,14,7,London Kings Cross to York
830fec33-2b85-4f3d-bdc9,2024-02-16,8:20:51.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-19,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,2,London Paddington to Oxford
318cb5bb-12f1-44bb-951a,2024-04-11,10:04:22.000,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-04-11,11:30:00.000,12:50:00.000,12:50:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,11,5,London St Pancras to Birmingham New Street
f37360ac-ee19-4c9a-ba75,2024-04-14,1:15:25.000,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-15,23:45:00.000,1:05:00.000,1:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,23,2,London Euston to Birmingham New Street
fac89534-0718-4281-b54c,2024-03-26,17:21:07.000,Station,Debit Card,Adult,First Class,Anytime,71,London St Pancras,Birmingham New Street,2024-03-26,18:45:00.000,20:05:00.000,,Cancelled,Signal Failure,No,4.262679877,Infrastructure,,,Cancelled,18,3,London St Pancras to Birmingham New Street
11dcbbb4-2698-4ad3-8502,2024-03-06,0:34:46.000,Online,Contactless,Disabled,Standard,Advance,24,London Kings Cross,Edinburgh Waverley,2024-03-08,16:00:00.000,20:20:00.000,20:20:00.000,On Time,No Delay,No,3.1780538303,None,,,No Delay,16,6,London Kings Cross to Edinburgh Waverley
9ac69698-ce94-4a76-8f69,2024-02-23,20:25:10.000,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,2024-02-24,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,18,7,Birmingham New Street to Tamworth
b297492e-f29a-4b0b-85cc,2024-04-12,17:56:27.000,Online,Contactless,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-04-13,16:15:00.000,17:35:00.000,17:35:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,16,7,Birmingham New Street to Manchester Piccadilly
5cb5981a-e6af-4c4d-be33,2024-03-28,7:25:03.000,Online,Credit Card,None,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-03-28,8:45:00.000,10:35:00.000,10:35:00.000,On Time,No Delay,No,5.1239639794,None,,,No Delay,8,5,Manchester Piccadilly to London Euston
48b5dc66-9026-4607-914f,2024-01-17,9:54:46.000,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-18,8:15:00.000,9:35:00.000,9:54:00.000,Delayed,Signal Failure,No,1.9459101491,Infrastructure,1140,19,Moderate,8,5,London Euston to Birmingham New Street
97752d8a-cd87-4362-b1c5,2024-02-03,14:08:55.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,12:30:00.000,13:00:00.000,13:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,12,1,Manchester Piccadilly to Liverpool Lime Street
29532715-9bbb-40f3-8fc1,2024-01-18,9:08:02.000,Station,Debit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-18,10:30:00.000,11:50:00.000,11:50:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,10,5,London Euston to Birmingham New Street
20bd2492-67b8-4c6f-a1ec,2024-02-12,19:27:34.000,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-13,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,18,3,Manchester Piccadilly to Liverpool Lime Street
a1559628-fd59-42dd-b2a9,2024-02-19,6:06:12.000,Online,Credit Card,None,First Class,Advance,59,Birmingham New Street,London St Pancras,2024-02-20,4:30:00.000,5:50:00.000,5:50:00.000,On Time,No Delay,No,4.0775374439,None,,,No Delay,4,3,Birmingham New Street to London St Pancras
d89a4aa2-a3be-48cb-a4da,2024-04-14,17:27:31.000,Online,Credit Card,None,Standard,Off-Peak,107,London Euston,Manchester Piccadilly,2024-04-14,18:45:00.000,20:35:00.000,20:35:00.000,On Time,No Delay,No,4.6728288345,None,,,No Delay,18,1,London Euston to Manchester Piccadilly
6e97fcc5-9f2e-4614-9ce6,2024-04-28,21:28:23.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-29,19:45:00.000,21:35:00.000,21:35:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,19,2,London Kings Cross to York
7992fc8d-dd97-4c6a-a51b,2024-04-15,6:31:57.000,Station,Credit Card,None,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-04-15,8:00:00.000,9:50:00.000,10:32:00.000,Delayed,Weather,No,5.1239639794,Weather,2520,42,Severe,8,2,Manchester Piccadilly to London Euston
36362313-fa50-4dbf-9420,2024-03-21,18:35:56.000,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-03-22,17:00:00.000,18:50:00.000,18:50:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,6,London Kings Cross to York
65248e14-2118-4a56-916b,2024-01-04,18:47:09.000,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-01-05,17:15:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,6,London Kings Cross to York
6d4e7ea7-ff4b-424c-b8d2,2024-03-11,12:38:55.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-12,11:00:00.000,11:30:00.000,11:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,11,3,Manchester Piccadilly to Liverpool Lime Street
bc6706c6-24ca-4f6e-a851,2024-04-15,17:37:10.000,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-16,16:00:00.000,16:30:00.000,16:30:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,16,3,Manchester Piccadilly to Liverpool Lime Street
028f5dfb-4168-4515-8870,2024-03-25,12:59:42.000,Online,Credit Card,Senior,Standard,Off-Peak,17,Oxford,Bristol Temple Meads,2024-03-25,14:15:00.000,15:30:00.000,16:03:00.000,Delayed,Signal Failure,Ye,2.8332133441,Infrastructure,1980,33,Severe,14,2,Oxford to Bristol Temple Meads
8da459d6-f274-47a7-a2a5,2024-04-14,15:14:58.000,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,2024-04-15,13:30:00.000,14:50:00.000,14:50:00.000,On Time,No Delay,No,3.9512437186,None,,,No Delay,13,2,London Euston to Birmingham New Street
b24956ef-5fdd-4b89-ae8c,2024-03-29,6:11:09.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-03-30,4:30:00.000,6:20:00.000,6:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,4,7,London Kings Cross to York
